19604,2288.77000000,0.03590000,82.16684300,1777400023912547,False,True
19605,2294.00000000,0.03830000,87.86020000,1777400537535949,True,True
19606,2294.00000000,0.03830000,87.86020000,1777400537536004,True,True
19607,2294.00000000,0.00940000,21.56360000,1777400537536739,True,True
19608,2294.00000000,0.03830000,87.86020000,1777400537537006,True,True
19609,2294.00000000,0.08720000,200.03680000,1777400537537868,True,True
19610,2294.00000000,0.08720000,200.03680000,1777400537539943,True,True
19611,2294.00000000,0.08720000,200.03680000,1777400537541983,True,True
19612,2294.00000000,0.08720000,200.03680000,1777400537565982,True,True
19613,2294.00000000,0.08720000,200.03680000,1777400537568129,True,True
19614,2294.00000000,0.07200000,165.16800000,1777400537586584,True,True
19615,2294.00000000,0.03830000,87.86020000,1777400656848725,False,True
19616,2294.00000000,0.16040000,367.95760000,1777400656850398,False,True
19617,2294.00000000,0.16040000,367.95760000,1777400656850573,False,True
19618,2294.00000000,0.16040000,367.95760000,1777400656851039,False,True
19619,2294.00000000,0.01060000,24.31640000,1777400699105548,False,True
19620,2296.01000000,0.19000000,436.24190000,1777402563599066,False,True
19621,2296.01000000,0.03630000,83.34516300,1777403065459079,True,True
19622,2292.45000000,0.01130000,25.90468500,1777403736634129,False,True
19623,2291.27000000,0.02760000,63.23905200,1777403782896487,False,True
19624,2292.54000000,0.08720000,199.90948800,1777404420492757,False,True
19625,2303.40000000,0.32040000,738.00936000,1777406135657333,True,True
19626,2303.37000000,0.21700000,499.83129000,1777406135657333,True,True
19627,2303.31000000,0.44590000,1027.04592900,1777406135657333,True,True
19628,2303.13000000,0.04340000,99.95584200,1777406135657333,True,True
19629,2303.12000000,0.01440000,33.16492800,1777406135657333,True,True
19630,2303.17000000,0.03820000,87.98109400,1777406366055886,True,True
19631,2303.17000000,0.08680000,199.91515600,1777406366059422,True,True
19632,2303.17000000,0.08490000,195.53913300,1777406366063035,True,True
19633,2300.49000000,0.04440000,102.14175600,1777406864167497,True,True
19634,2300.00000000,0.03820000,87.86000000,1777407487662170,True,True
19635,2300.00000000,0.03820000,87.86000000,1777407489748424,True,True
19636,2300.00000000,0.02750000,63.25000000,1777407821706001,True,True
19637,2296.96000000,0.03150000,72.35424000,1777410309521111,False,True
19638,2289.87000000,0.00640000,14.65516800,1777411617250618,False,True
19639,2289.86000000,0.02620000,59.99433200,1777412100696733,False,True
19640,2291.01000000,0.00220000,5.04022200,1777412260954859,False,True
19641,2288.76000000,0.14920000,341.48299200,1777413283611856,False,True
19642,2288.77000000,0.02800000,64.08556000,1777413283611856,False,True
19643,2285.21000000,0.00720000,16.45351200,1777417358992129,False,True
19644,2286.39000000,0.21870000,500.03349300,1777419405132505,False,True
19645,2286.40000000,0.39230000,896.95472000,1777419405132505,False,True
19646,2287.58000000,0.04370000,99.96724600,1777419577685845,False,True
19647,2287.59000000,0.50000000,1143.79500000,1777419577685845,False,True
19648,2288.75000000,0.09030000,206.67412500,1777419577685845,False,True
